,quadrante,caracteristica
1018,Eficiente (D-R+),Canal_2
1019,Estável (D-R-),Canal_1
1020,Eficiente (D-R+),Canal_2
1021,Eficiente (D-R+),Canal_1
1022,Lucrativo (D+R+),Canal_1
1023,Estável (D-R-),Canal_2
1024,Desafiador (D+R-),Canal_1
1025,Lucrativo (D+R+),Canal_1
1026,Lucrativo (D+R+),Canal_1
1027,Desafiador (D+R-),Canal_1
1028,Desafiador (D+R-),Canal_1
1029,Lucrativo (D+R+),Canal_2
1030,Desafiador (D+R-),Canal_2
1031,Desafiador (D+R-),Canal_2
1032,Lucrativo (D+R+),Canal_2
1033,Desafiador (D+R-),Canal_2
1034,Desafiador (D+R-),Canal_2
1035,Eficiente (D-R+),Canal_2
1036,Eficiente (D-R+),Canal_2
1037,Lucrativo (D+R+),Canal_1
1038,Lucrativo (D+R+),Canal_1
1039,Estável (D-R-),Canal_2
1040,Desafiador (D+R-),Canal_1
1041,Lucrativo (D+R+),Canal_1
1042,Eficiente (D-R+),Canal_1
1043,Eficiente (D-R+),Canal_2
1044,Eficiente (D-R+),Canal_2
1045,Estável (D-R-),Canal_1
1046,Estável (D-R-),Canal_2
1047,Estável (D-R-),Canal_2
1048,Estável (D-R-),Canal_1
1049,Eficiente (D-R+),Canal_1
1050,Eficiente (D-R+),Canal_2
1051,Eficiente (D-R+),Canal_2
1052,Lucrativo (D+R+),Canal_1
1053,Eficiente (D-R+),Canal_2
1054,Eficiente (D-R+),Canal_2
1055,Estável (D-R-),Canal_2
1056,Estável (D-R-),Canal_1
1057,Eficiente (D-R+),Canal_1
1058,Lucrativo (D+R+),Canal_1
1059,Desafiador (D+R-),Canal_1
1060,Lucrativo (D+R+),Canal_1
1061,Desafiador (D+R-),Canal_2
1062,Desafiador (D+R-),Canal_2
1063,Desafiador (D+R-),Canal_1
1064,Lucrativo (D+R+),Canal_1
1065,Lucrativo (D+R+),Canal_1
1066,Desafiador (D+R-),Canal_2
1067,Lucrativo (D+R+),Canal_2
1068,Desafiador (D+R-),Canal_2
1069,Lucrativo (D+R+),Canal_2
1070,Eficiente (D-R+),Canal_2
1071,Eficiente (D-R+),Canal_2
1072,Lucrativo (D+R+),Canal_1
1073,Lucrativo (D+R+),Canal_1
1074,Estável (D-R-),Canal_1
1075,Estável (D-R-),Canal_2
1076,Estável (D-R-),Canal_1
1077,Estável (D-R-),Canal_2
1078,Estável (D-R-),Canal_2
1079,Estável (D-R-),Canal_2
1080,Eficiente (D-R+),Canal_1
1081,Lucrativo (D+R+),Canal_1
1082,Eficiente (D-R+),Canal_2
1083,Estável (D-R-),Canal_2
1084,Eficiente (D-R+),Canal_2
1085,Eficiente (D-R+),Canal_2
1086,Eficiente (D-R+),Canal_2
1087,Estável (D-R-),Canal_2
1088,Estável (D-R-),Canal_2
1089,Eficiente (D-R+),Canal_1
1090,Lucrativo (D+R+),Canal_1
1091,Desafiador (D+R-),Canal_1
1092,Estável (D-R-),Canal_2
1093,Estável (D-R-),Canal_2
1094,Desafiador (D+R-),Canal_2
1095,Desafiador (D+R-),Canal_2
1096,Lucrativo (D+R+),Canal_1
1097,Lucrativo (D+R+),Canal_2
1098,Desafiador (D+R-),Canal_2
1099,Lucrativo (D+R+),Canal_2
1100,Desafiador (D+R-),Canal_2
1101,Desafiador (D+R-),Canal_1
1102,Desafiador (D+R-),Canal_1
1103,Lucrativo (D+R+),Canal_1
1104,Desafiador (D+R-),Canal_1
1105,Lucrativo (D+R+),Canal_1
1106,Lucrativo (D+R+),Canal_1
1107,Eficiente (D-R+),Canal_1
1108,Eficiente (D-R+),Canal_2
1109,Eficiente (D-R+),Canal_2
1110,Desafiador (D+R-),Canal_1
1111,Estável (D-R-),Canal_2
1112,Eficiente (D-R+),Canal_2
1113,Lucrativo (D+R+),Canal_2
1114,Desafiador (D+R-),Canal_2
1115,Lucrativo (D+R+),Canal_2
1116,Estável (D-R-),Canal_2
1117,Lucrativo (D+R+),Canal_2
1118,Eficiente (D-R+),Canal_2
1119,Desafiador (D+R-),Canal_2
1120,Desafiador (D+R-),Canal_1
1121,Lucrativo (D+R+),Canal_1
1122,Desafiador (D+R-),Canal_1
1123,Desafiador (D+R-),Canal_1
1124,Lucrativo (D+R+),Canal_1
1125,Desafiador (D+R-),Canal_1
1126,Estável (D-R-),Canal_1
1127,Estável (D-R-),Canal_1
1128,Lucrativo (D+R+),Canal_1
1129,Desafiador (D+R-),Canal_1
1130,Desafiador (D+R-),Canal_1
1131,Estável (D-R-),Canal_1
1132,Estável (D-R-),Canal_1
1133,Lucrativo (D+R+),Canal_2
1134,Desafiador (D+R-),Canal_2
1135,Lucrativo (D+R+),Canal_2
1136,Lucrativo (D+R+),Canal_2
1137,Lucrativo (D+R+),Canal_1
1138,Desafiador (D+R-),Canal_1
1139,Lucrativo (D+R+),Canal_1
1140,Desafiador (D+R-),Canal_1
1141,Lucrativo (D+R+),Canal_1
1142,Desafiador (D+R-),Canal_1
1143,Desafiador (D+R-),Canal_1
1144,Eficiente (D-R+),Canal_2
1145,Eficiente (D-R+),Canal_2
1146,Lucrativo (D+R+),Canal_1
1147,Lucrativo (D+R+),Canal_1
1148,Desafiador (D+R-),Canal_1
1149,Desafiador (D+R-),Canal_2
1150,Desafiador (D+R-),Canal_2
1151,Desafiador (D+R-),Canal_1
1152,Lucrativo (D+R+),Canal_1
1153,Lucrativo (D+R+),Canal_1
1154,Lucrativo (D+R+),Canal_2
1155,Desafiador (D+R-),Canal_2
1156,Lucrativo (D+R+),Canal_2
1157,Lucrativo (D+R+),Canal_2
1158,Lucrativo (D+R+),Canal_1
1159,Desafiador (D+R-),Canal_1
1160,Lucrativo (D+R+),Canal_1
1161,Lucrativo (D+R+),Canal_1
1162,Estável (D-R-),Canal_2
1163,Eficiente (D-R+),Canal_2
1164,Eficiente (D-R+),Canal_2
1165,Desafiador (D+R-),Canal_1
1166,Estável (D-R-),Canal_2
1167,Eficiente (D-R+),Canal_1
1168,Lucrativo (D+R+),Canal_1
1169,Eficiente (D-R+),Canal_2
1170,Lucrativo (D+R+),Canal_2
1171,Desafiador (D+R-),Canal_1
1172,Lucrativo (D+R+),Canal_2
1173,Desafiador (D+R-),Canal_2
1174,Lucrativo (D+R+),Canal_2
1175,Desafiador (D+R-),Canal_2
1176,Desafiador (D+R-),Canal_2
1177,Desafiador (D+R-),Canal_1
1178,Desafiador (D+R-),Canal_1
1179,Desafiador (D+R-),Canal_2
1180,Lucrativo (D+R+),Canal_1
1181,Desafiador (D+R-),Canal_1
1182,Desafiador (D+R-),Canal_1
1183,Lucrativo (D+R+),Canal_1
1184,Lucrativo (D+R+),Canal_2
1185,Estável (D-R-),Canal_2
1186,Lucrativo (D+R+),Canal_1
1187,Lucrativo (D+R+),Canal_1
1188,Eficiente (D-R+),Canal_2
1189,Desafiador (D+R-),Canal_1
1190,Eficiente (D-R+),Canal_2
1191,Eficiente (D-R+),Canal_2
1192,Estável (D-R-),Canal_1
1193,Lucrativo (D+R+),Canal_1
1194,Estável (D-R-),Canal_2
1195,Desafiador (D+R-),Canal_1
1196,Lucrativo (D+R+),Canal_1
1197,Eficiente (D-R+),Canal_1
1198,Estável (D-R-),Canal_2
1199,Lucrativo (D+R+),Canal_2
1200,Eficiente (D-R+),Canal_2
1201,Estável (D-R-),Canal_1
1202,Estável (D-R-),Canal_1
1203,Eficiente (D-R+),Canal_2
1204,Estável (D-R-),Canal_2
1205,Eficiente (D-R+),Canal_2
1206,Lucrativo (D+R+),Canal_1
1207,Eficiente (D-R+),Canal_1
1208,Lucrativo (D+R+),Canal_1
1209,Desafiador (D+R-),Canal_1
1210,Desafiador (D+R-),Canal_2
1211,Desafiador (D+R-),Canal_2
1212,Lucrativo (D+R+),Canal_2
1213,Lucrativo (D+R+),Canal_2
1214,Desafiador (D+R-),Canal_2
1215,Lucrativo (D+R+),Canal_2
1216,Lucrativo (D+R+),Canal_1
1217,Desafiador (D+R-),Canal_1
1218,Lucrativo (D+R+),Canal_1
1219,Desafiador (D+R-),Canal_1
1220,Desafiador (D+R-),Canal_1
1221,Estável (D-R-),Canal_2
1222,Eficiente (D-R+),Canal_2
1223,Lucrativo (D+R+),Canal_1
1224,Lucrativo (D+R+),Canal_1
1225,Lucrativo (D+R+),Canal_2
1226,Eficiente (D-R+),Canal_1
1227,Lucrativo (D+R+),Canal_1
1228,Estável (D-R-),Canal_2
1229,Eficiente (D-R+),Canal_2
1230,Eficiente (D-R+),Canal_2
1231,Estável (D-R-),Canal_2
1232,Estável (D-R-),Canal_1
1233,Estável (D-R-),Canal_2
1234,Estável (D-R-),Canal_2
1235,Desafiador (D+R-),Canal_1
1236,Estável (D-R-),Canal_2
1237,Eficiente (D-R+),Canal_2
1238,Eficiente (D-R+),Canal_2
1239,Estável (D-R-),Canal_2
1240,Desafiador (D+R-),Canal_1
1241,Eficiente (D-R+),Canal_1
1242,Estável (D-R-),Canal_2
1243,Estável (D-R-),Canal_2
1244,Desafiador (D+R-),Canal_2
1245,Desafiador (D+R-),Canal_2
1246,Lucrativo (D+R+),Canal_2
1247,Desafiador (D+R-),Canal_2
1248,Lucrativo (D+R+),Canal_2
1249,Desafiador (D+R-),Canal_2
1250,Desafiador (D+R-),Canal_1
1251,Lucrativo (D+R+),Canal_1
1252,Desafiador (D+R-),Canal_1
1253,Lucrativo (D+R+),Canal_1
1254,Lucrativo (D+R+),Canal_1
1255,Desafiador (D+R-),Canal_1
1256,Estável (D-R-),Canal_2
1257,Desafiador (D+R-),Canal_1
1258,Lucrativo (D+R+),Canal_1
1259,Eficiente (D-R+),Canal_2
1260,Eficiente (D-R+),Canal_2
1261,Estável (D-R-),Canal_1
1262,Lucrativo (D+R+),Canal_2
1263,Lucrativo (D+R+),Canal_2
1264,Lucrativo (D+R+),Canal_2
1265,Desafiador (D+R-),Canal_2
1266,Desafiador (D+R-),Canal_2
1267,Lucrativo (D+R+),Canal_1
1268,Desafiador (D+R-),Canal_1
1269,Desafiador (D+R-),Canal_2
1270,Desafiador (D+R-),Canal_2
1271,Lucrativo (D+R+),Canal_1
1272,Lucrativo (D+R+),Canal_1
1273,Lucrativo (D+R+),Canal_1
1274,Lucrativo (D+R+),Canal_1
1275,Estável (D-R-),Canal_2
1276,Eficiente (D-R+),Canal_1
1277,Eficiente (D-R+),Canal_2
1278,Eficiente (D-R+),Canal_2
1279,Lucrativo (D+R+),Canal_1
1280,Eficiente (D-R+),Canal_1
1281,Lucrativo (D+R+),Canal_1
1282,Eficiente (D-R+),Canal_1
1283,Eficiente (D-R+),Canal_2
1284,Estável (D-R-),Canal_2
1285,Estável (D-R-),Canal_2
1286,Estável (D-R-),Canal_1
1287,Desafiador (D+R-),Canal_2
1288,Lucrativo (D+R+),Canal_1
1289,Lucrativo (D+R+),Canal_2
1290,Lucrativo (D+R+),Canal_2
1291,Lucrativo (D+R+),Canal_1
1292,Lucrativo (D+R+),Canal_1
1293,Estável (D-R-),Canal_2
1294,Eficiente (D-R+),Canal_2
1295,Eficiente (D-R+),Canal_2
1296,Lucrativo (D+R+),Canal_1
1297,Lucrativo (D+R+),Canal_1
1298,Lucrativo (D+R+),Canal_1
1299,Lucrativo (D+R+),Canal_1
1300,Desafiador (D+R-),Canal_2
1301,Lucrativo (D+R+),Canal_1
1302,Lucrativo (D+R+),Canal_2
1303,Lucrativo (D+R+),Canal_2
1304,Lucrativo (D+R+),Canal_1
1305,Desafiador (D+R-),Canal_2
1306,Lucrativo (D+R+),Canal_1
1307,Desafiador (D+R-),Canal_1
1308,Desafiador (D+R-),Canal_2
1309,Lucrativo (D+R+),Canal_2
1310,Desafiador (D+R-),Canal_1
1311,Lucrativo (D+R+),Canal_1
1312,Desafiador (D+R-),Canal_1
1313,Eficiente (D-R+),Canal_2
1314,Estável (D-R-),Canal_2
1315,Estável (D-R-),Canal_2
1316,Desafiador (D+R-),Canal_1
1317,Eficiente (D-R+),Canal_2
1318,Estável (D-R-),Canal_2
1319,Estável (D-R-),Canal_2
1320,Estável (D-R-),Canal_1
1321,Lucrativo (D+R+),Canal_1
1322,Eficiente (D-R+),Canal_1
1323,Eficiente (D-R+),Canal_1
1324,Eficiente (D-R+),Canal_2
1325,Eficiente (D-R+),Canal_2
1326,Estável (D-R-),Canal_2
1327,Lucrativo (D+R+),Canal_1
1328,Eficiente (D-R+),Canal_1
1329,Eficiente (D-R+),Canal_1
1330,Lucrativo (D+R+),Canal_1
1331,Eficiente (D-R+),Canal_1
1332,Estável (D-R-),Canal_2
1333,Eficiente (D-R+),Canal_2
1334,Eficiente (D-R+),Canal_2
1335,Desafiador (D+R-),Canal_2
1336,Lucrativo (D+R+),Canal_2
1337,Lucrativo (D+R+),Canal_2
1338,Lucrativo (D+R+),Canal_1
1339,Lucrativo (D+R+),Canal_1
1340,Lucrativo (D+R+),Canal_1
1341,Eficiente (D-R+),Canal_2
1342,Eficiente (D-R+),Canal_2
1343,Estável (D-R-),Canal_2
1344,Lucrativo (D+R+),Canal_1
1345,Lucrativo (D+R+),Canal_1
1346,Lucrativo (D+R+),Canal_1
1347,Eficiente (D-R+),Canal_1
1348,Estável (D-R-),Canal_2
1349,Lucrativo (D+R+),Canal_2
1350,Eficiente (D-R+),Canal_2
1351,Lucrativo (D+R+),Canal_1
1352,Eficiente (D-R+),Canal_1
1353,Eficiente (D-R+),Canal_1
1354,Lucrativo (D+R+),Canal_1
1355,Estável (D-R-),Canal_1
1356,Eficiente (D-R+),Canal_2
1357,Eficiente (D-R+),Canal_2
1358,Estável (D-R-),Canal_2
1359,Desafiador (D+R-),Canal_2
1360,Lucrativo (D+R+),Canal_2
1361,Lucrativo (D+R+),Canal_2
1362,Lucrativo (D+R+),Canal_1
1363,Lucrativo (D+R+),Canal_1
1364,Lucrativo (D+R+),Canal_1
1365,Eficiente (D-R+),Canal_2
1366,Estável (D-R-),Canal_2
1367,Eficiente (D-R+),Canal_2
1368,Desafiador (D+R-),Canal_1
1369,Lucrativo (D+R+),Canal_1
1370,Lucrativo (D+R+),Canal_1
1371,Desafiador (D+R-),Canal_1
1372,Estável (D-R-),Canal_1
1373,Lucrativo (D+R+),Canal_2
1374,Lucrativo (D+R+),Canal_2
1375,Estável (D-R-),Canal_2
1376,Eficiente (D-R+),Canal_2
1377,Desafiador (D+R-),Canal_2
1378,Estável (D-R-),Canal_2
1379,Desafiador (D+R-),Canal_1
1380,Desafiador (D+R-),Canal_1
1381,Desafiador (D+R-),Canal_1
1382,Lucrativo (D+R+),Canal_1
1383,Lucrativo (D+R+),Canal_2
1384,Desafiador (D+R-),Canal_2
1385,Desafiador (D+R-),Canal_1
1386,Lucrativo (D+R+),Canal_2
1387,Desafiador (D+R-),Canal_1
1388,Lucrativo (D+R+),Canal_1
1389,Eficiente (D-R+),Canal_2
1390,Lucrativo (D+R+),Canal_1
1391,Desafiador (D+R-),Canal_1
1392,Eficiente (D-R+),Canal_2
1393,Estável (D-R-),Canal_1
1394,Estável (D-R-),Canal_2
1395,Lucrativo (D+R+),Canal_2
1396,Lucrativo (D+R+),Canal_2
1397,Desafiador (D+R-),Canal_1
1398,Desafiador (D+R-),Canal_2
1399,Lucrativo (D+R+),Canal_1
1400,Lucrativo (D+R+),Canal_1
1401,Lucrativo (D+R+),Canal_1
1402,Desafiador (D+R-),Canal_1
1403,Estável (D-R-),Canal_1
1404,Eficiente (D-R+),Canal_2
1405,Eficiente (D-R+),Canal_2
1406,Estável (D-R-),Canal_2
1407,Desafiador (D+R-),Canal_2
1408,Lucrativo (D+R+),Canal_2
1409,Lucrativo (D+R+),Canal_2
1410,Desafiador (D+R-),Canal_1
1411,Lucrativo (D+R+),Canal_1
1412,Lucrativo (D+R+),Canal_1
1413,Eficiente (D-R+),Canal_2
1414,Estável (D-R-),Canal_2
1415,Estável (D-R-),Canal_1
1416,Estável (D-R-),Canal_2
1417,Estável (D-R-),Canal_1
1418,Estável (D-R-),Canal_1
1419,Eficiente (D-R+),Canal_2
1420,Eficiente (D-R+),Canal_2
1421,Eficiente (D-R+),Canal_1
1422,Estável (D-R-),Canal_1
1423,Estável (D-R-),Canal_2
1424,Estável (D-R-),Canal_1
1425,Estável (D-R-),Canal_1
1426,Eficiente (D-R+),Canal_1
1427,Estável (D-R-),Canal_1
1428,Eficiente (D-R+),Canal_2
1429,Eficiente (D-R+),Canal_2
1430,Estável (D-R-),Canal_2
1431,Estável (D-R-),Canal_1
1432,Eficiente (D-R+),Canal_2
1433,Eficiente (D-R+),Canal_2
1434,Estável (D-R-),Canal_2
1435,Estável (D-R-),Canal_1
1436,Estável (D-R-),Canal_1
1437,Eficiente (D-R+),Canal_2
1438,Eficiente (D-R+),Canal_2
1439,Estável (D-R-),Canal_1
1440,Estável (D-R-),Canal_2
1441,Eficiente (D-R+),Canal_1
1442,Eficiente (D-R+),Canal_1
1443,Eficiente (D-R+),Canal_2
1444,Eficiente (D-R+),Canal_2
1445,Desafiador (D+R-),Canal_1
1446,Lucrativo (D+R+),Canal_1
1447,Desafiador (D+R-),Canal_1
1448,Estável (D-R-),Canal_2
1449,Lucrativo (D+R+),Canal_1
1450,Lucrativo (D+R+),Canal_1
1451,Lucrativo (D+R+),Canal_2
1452,Lucrativo (D+R+),Canal_2
1453,Desafiador (D+R-),Canal_1
1454,Desafiador (D+R-),Canal_2
1455,Lucrativo (D+R+),Canal_1
1456,Estável (D-R-),Canal_1
1457,Estável (D-R-),Canal_2
1458,Eficiente (D-R+),Canal_2
1459,Desafiador (D+R-),Canal_1
1460,Eficiente (D-R+),Canal_2
1461,Estável (D-R-),Canal_1
1462,Eficiente (D-R+),Canal_1
1463,Estável (D-R-),Canal_2
1464,Eficiente (D-R+),Canal_2
1465,Estável (D-R-),Canal_1
1466,Eficiente (D-R+),Canal_2
1467,Desafiador (D+R-),Canal_2
1468,Lucrativo (D+R+),Canal_1
1469,Desafiador (D+R-),Canal_1
1470,Lucrativo (D+R+),Canal_2
1471,Lucrativo (D+R+),Canal_2
1472,Desafiador (D+R-),Canal_1
1473,Estável (D-R-),Canal_1
1474,Estável (D-R-),Canal_1
1475,Estável (D-R-),Canal_1
1476,Eficiente (D-R+),Canal_2
1477,Eficiente (D-R+),Canal_2
1478,Estável (D-R-),Canal_2
1479,Eficiente (D-R+),Canal_2
1480,Lucrativo (D+R+),Canal_2
1481,Lucrativo (D+R+),Canal_2
1482,Eficiente (D-R+),Canal_2
1483,Estável (D-R-),Canal_2
1484,Lucrativo (D+R+),Canal_2
1485,Estável (D-R-),Canal_1
1486,Lucrativo (D+R+),Canal_1
1487,Lucrativo (D+R+),Canal_1
1488,Desafiador (D+R-),Canal_1
1489,Lucrativo (D+R+),Canal_1
1490,Estável (D-R-),Canal_1
1491,Lucrativo (D+R+),Canal_2
1492,Lucrativo (D+R+),Canal_2
1493,Lucrativo (D+R+),Canal_1
1494,Lucrativo (D+R+),Canal_2
1495,Lucrativo (D+R+),Canal_1
1496,Lucrativo (D+R+),Canal_1
1497,Lucrativo (D+R+),Canal_1
1498,Lucrativo (D+R+),Canal_1
1499,Eficiente (D-R+),Canal_2
1500,Desafiador (D+R-),Canal_1
1501,Eficiente (D-R+),Canal_2
1502,Eficiente (D-R+),Canal_2
1503,Lucrativo (D+R+),Canal_2
1504,Lucrativo (D+R+),Canal_2
1505,Lucrativo (D+R+),Canal_2
1506,Lucrativo (D+R+),Canal_1
1507,Lucrativo (D+R+),Canal_1
1508,Lucrativo (D+R+),Canal_1
1509,Lucrativo (D+R+),Canal_1
1510,Lucrativo (D+R+),Canal_1
1511,Eficiente (D-R+),Canal_2
1512,Eficiente (D-R+),Canal_2
1513,Estável (D-R-),Canal_1
1514,Eficiente (D-R+),Canal_2
1515,Estável (D-R-),Canal_1
1516,Eficiente (D-R+),Canal_2
1517,Lucrativo (D+R+),Canal_1
1518,Eficiente (D-R+),Canal_2
1519,Eficiente (D-R+),Canal_1
1520,Eficiente (D-R+),Canal_2
1521,Lucrativo (D+R+),Canal_2
1522,Lucrativo (D+R+),Canal_2
1523,Lucrativo (D+R+),Canal_1
1524,Lucrativo (D+R+),Canal_1
1525,Desafiador (D+R-),Canal_2
1526,Lucrativo (D+R+),Canal_1
1527,Estável (D-R-),Canal_2
1528,Eficiente (D-R+),Canal_2
1529,Eficiente (D-R+),Canal_2
1530,Lucrativo (D+R+),Canal_1
1531,Lucrativo (D+R+),Canal_1
1532,Desafiador (D+R-),Canal_1
1533,Lucrativo (D+R+),Canal_1
1534,Estável (D-R-),Canal_1
1535,Eficiente (D-R+),Canal_2
1536,Estável (D-R-),Canal_2
1537,Eficiente (D-R+),Canal_1
1538,Eficiente (D-R+),Canal_2
1539,Estável (D-R-),Canal_1
1540,Eficiente (D-R+),Canal_2
1541,Eficiente (D-R+),Canal_2
1542,Eficiente (D-R+),Canal_1
1543,Eficiente (D-R+),Canal_2
1544,Lucrativo (D+R+),Canal_1
1545,Eficiente (D-R+),Canal_2
1546,Estável (D-R-),Canal_1
1547,Eficiente (D-R+),Canal_2
1548,Eficiente (D-R+),Canal_2
1549,Eficiente (D-R+),Canal_1
1550,Lucrativo (D+R+),Canal_1
1551,Lucrativo (D+R+),Canal_1
1552,Lucrativo (D+R+),Canal_1
1553,Lucrativo (D+R+),Canal_1
1554,Lucrativo (D+R+),Canal_2
1555,Lucrativo (D+R+),Canal_2
1556,Lucrativo (D+R+),Canal_2
1557,Desafiador (D+R-),Canal_1
1558,Eficiente (D-R+),Canal_2
1559,Lucrativo (D+R+),Canal_1
1560,Eficiente (D-R+),Canal_2
1561,Lucrativo (D+R+),Canal_1
1562,Eficiente (D-R+),Canal_2
1563,Lucrativo (D+R+),Canal_1
1564,Lucrativo (D+R+),Canal_2
1565,Lucrativo (D+R+),Canal_2
1566,Lucrativo (D+R+),Canal_1
1567,Lucrativo (D+R+),Canal_2
1568,Lucrativo (D+R+),Canal_1
1569,Eficiente (D-R+),Canal_2
1570,Eficiente (D-R+),Canal_2
1571,Lucrativo (D+R+),Canal_1
1572,Lucrativo (D+R+),Canal_1
1573,Eficiente (D-R+),Canal_2
1574,Desafiador (D+R-),Canal_1
1575,Lucrativo (D+R+),Canal_2
1576,Lucrativo (D+R+),Canal_1
1577,Lucrativo (D+R+),Canal_1
1578,Lucrativo (D+R+),Canal_1
1579,Lucrativo (D+R+),Canal_2
1580,Lucrativo (D+R+),Canal_2
1581,Estável (D-R-),Canal_1
1582,Eficiente (D-R+),Canal_2
1583,Eficiente (D-R+),Canal_2
1584,Eficiente (D-R+),Canal_2
1585,Lucrativo (D+R+),Canal_1
1586,Lucrativo (D+R+),Canal_1
1587,Lucrativo (D+R+),Canal_1
1588,Lucrativo (D+R+),Canal_1
1589,Desafiador (D+R-),Canal_1
1590,Estável (D-R-),Canal_1
1591,Eficiente (D-R+),Canal_2
1592,Lucrativo (D+R+),Canal_2
1593,Eficiente (D-R+),Canal_2
1594,Eficiente (D-R+),Canal_2
1595,Eficiente (D-R+),Canal_2
1596,Eficiente (D-R+),Canal_2
1597,Lucrativo (D+R+),Canal_1
1598,Lucrativo (D+R+),Canal_1
1599,Lucrativo (D+R+),Canal_2
1600,Lucrativo (D+R+),Canal_2
1601,Lucrativo (D+R+),Canal_2
1602,Lucrativo (D+R+),Canal_1
1603,Desafiador (D+R-),Canal_1
1604,Lucrativo (D+R+),Canal_1
1605,Eficiente (D-R+),Canal_2
1606,Eficiente (D-R+),Canal_2
1607,Estável (D-R-),Canal_2
1608,Desafiador (D+R-),Canal_1
1609,Estável (D-R-),Canal_1
1610,Eficiente (D-R+),Canal_1
1611,Desafiador (D+R-),Canal_1
1612,Estável (D-R-),Canal_1
1613,Estável (D-R-),Canal_2
1614,Desafiador (D+R-),Canal_1
1615,Estável (D-R-),Canal_2
1616,Eficiente (D-R+),Canal_2
1617,Estável (D-R-),Canal_2
1618,Eficiente (D-R+),Canal_2
1619,Estável (D-R-),Canal_2
1620,Desafiador (D+R-),Canal_1
1621,Desafiador (D+R-),Canal_1
1622,Estável (D-R-),Canal_1
1623,Estável (D-R-),Canal_1
1624,Estável (D-R-),Canal_2
1625,Desafiador (D+R-),Canal_1
1626,Desafiador (D+R-),Canal_2
1627,Estável (D-R-),Canal_2
1628,Estável (D-R-),Canal_1
1629,Desafiador (D+R-),Canal_1
1630,Desafiador (D+R-),Canal_1
1631,Desafiador (D+R-),Canal_1
1632,Desafiador (D+R-),Canal_2
1633,Desafiador (D+R-),Canal_2
1634,Desafiador (D+R-),Canal_2
1635,Estável (D-R-),Canal_2
1636,Estável (D-R-),Canal_2
1637,Estável (D-R-),Canal_2
1638,Desafiador (D+R-),Canal_1
1639,Desafiador (D+R-),Canal_1
1640,Desafiador (D+R-),Canal_1
1641,Estável (D-R-),Canal_1
1642,Desafiador (D+R-),Canal_1
1643,Estável (D-R-),Canal_2
1644,Estável (D-R-),Canal_1
1645,Estável (D-R-),Canal_2
1646,Estável (D-R-),Canal_2
1647,Estável (D-R-),Canal_2
1648,Desafiador (D+R-),Canal_1
1649,Desafiador (D+R-),Canal_1
1650,Desafiador (D+R-),Canal_2
1651,Desafiador (D+R-),Canal_2
1652,Desafiador (D+R-),Canal_2
1653,Desafiador (D+R-),Canal_1
1654,Estável (D-R-),Canal_2
1655,Estável (D-R-),Canal_2
1656,Estável (D-R-),Canal_1
1657,Estável (D-R-),Canal_1
1658,Desafiador (D+R-),Canal_1
1659,Estável (D-R-),Canal_2
1660,Estável (D-R-),Canal_1
1661,Estável (D-R-),Canal_2
1662,Estável (D-R-),Canal_2
1663,Estável (D-R-),Canal_1
1664,Estável (D-R-),Canal_2
1665,Desafiador (D+R-),Canal_1
1666,Lucrativo (D+R+),Canal_1
1667,Desafiador (D+R-),Canal_2
1668,Desafiador (D+R-),Canal_1
1669,Lucrativo (D+R+),Canal_1
1670,Lucrativo (D+R+),Canal_2
1671,Lucrativo (D+R+),Canal_2
1672,Desafiador (D+R-),Canal_1
1673,Eficiente (D-R+),Canal_2
1674,Eficiente (D-R+),Canal_1
1675,Desafiador (D+R-),Canal_2
1676,Eficiente (D-R+),Canal_2
1677,Eficiente (D-R+),Canal_1
1678,Desafiador (D+R-),Canal_1
1679,Lucrativo (D+R+),Canal_1
1680,Eficiente (D-R+),Canal_1
1681,Eficiente (D-R+),Canal_2
1682,Estável (D-R-),Canal_2
1683,Eficiente (D-R+),Canal_2
1684,Desafiador (D+R-),Canal_1
1685,Eficiente (D-R+),Canal_2
1686,Eficiente (D-R+),Canal_1
1687,Eficiente (D-R+),Canal_2
1688,Eficiente (D-R+),Canal_2
1689,Eficiente (D-R+),Canal_1
1690,Estável (D-R-),Canal_1
1691,Eficiente (D-R+),Canal_1
1692,Eficiente (D-R+),Canal_1
1693,Eficiente (D-R+),Canal_1
1694,Eficiente (D-R+),Canal_2
1695,Eficiente (D-R+),Canal_2
1696,Eficiente (D-R+),Canal_2
1697,Eficiente (D-R+),Canal_2
1698,Eficiente (D-R+),Canal_2
1699,Estável (D-R-),Canal_2
1700,Estável (D-R-),Canal_2
1701,Estável (D-R-),Canal_2
1702,Desafiador (D+R-),Canal_1
1703,Desafiador (D+R-),Canal_2
1704,Desafiador (D+R-),Canal_1
1705,Desafiador (D+R-),Canal_1
1706,Desafiador (D+R-),Canal_1
1707,Desafiador (D+R-),Canal_1
1708,Desafiador (D+R-),Canal_1
1709,Desafiador (D+R-),Canal_2
1710,Desafiador (D+R-),Canal_1
1711,Desafiador (D+R-),Canal_1
1712,Desafiador (D+R-),Canal_1
1713,Desafiador (D+R-),Canal_2
1714,Desafiador (D+R-),Canal_2
1715,Estável (D-R-),Canal_1
1716,Desafiador (D+R-),Canal_1
1717,Desafiador (D+R-),Canal_1
1718,Estável (D-R-),Canal_2
1719,Estável (D-R-),Canal_2
1720,Estável (D-R-),Canal_2
